indicador,pais,anio,valor
NE.CON.GOVT.ZS,USA,2017,13.8471337748498
NE.CON.GOVT.ZS,USA,2016,14.1100041249858
NE.CON.GOVT.ZS,USA,2015,14.2333167295426
NE.CON.GOVT.ZS,USA,2014,14.5516578754664
NE.CON.GOVT.ZS,USA,2013,14.9919585599706
NE.CON.GOVT.ZS,USA,2012,15.4758437477121
NE.CON.GOVT.ZS,USA,2011,16.0984239985661
NE.CON.GOVT.ZS,USA,2010,16.6858385201221
NE.CON.GOVT.ZS,USA,2009,16.8076926291334
NE.CON.GOVT.ZS,USA,2008,15.9340689845308
NE.CON.GOVT.ZS,USA,2007,15.1892867792327
NE.CON.GOVT.ZS,USA,2006,15.0044554761098
NE.CON.GOVT.ZS,USA,2005,15.0471459247069
NE.CON.GOVT.ZS,USA,2004,15.1583063740649
NE.CON.GOVT.ZS,USA,2003,15.243622588149
NE.CON.GOVT.ZS,USA,2002,15.0590423298955
NE.CON.GOVT.ZS,USA,2001,14.535639012509
NE.CON.GOVT.ZS,USA,2000,14.0239462637226
NE.CON.GOVT.ZS,USA,1999,14.0318021524276
NE.CON.GOVT.ZS,USA,1998,13.9868983341493
NE.CON.GOVT.ZS,USA,1997,14.2293279014805
NE.CON.GOVT.ZS,USA,1996,14.5283200229106
NE.CON.GOVT.ZS,USA,1995,14.9447710913016
NE.CON.GOVT.ZS,USA,1994,15.2060534337024
NE.CON.GOVT.ZS,USA,1993,15.6452689260237
NE.CON.GOVT.ZS,USA,1992,16.0786874646011
NE.CON.GOVT.ZS,USA,1991,16.3175698333049
NE.CON.GOVT.ZS,USA,1990,15.9007731491978
NE.CON.GOVT.ZS,VNM,2025,9.37624929603956
NE.CON.GOVT.ZS,VNM,2024,8.84234811730325
NE.CON.GOVT.ZS,VNM,2023,8.81255291297319
NE.CON.GOVT.ZS,VNM,2022,8.81892224803344
NE.CON.GOVT.ZS,VNM,2021,9.58508554643739
NE.CON.GOVT.ZS,VNM,2020,9.47881328344632
NE.CON.GOVT.ZS,VNM,2019,9.5788363682709
NE.CON.GOVT.ZS,VNM,2018,9.74588913320742
NE.CON.GOVT.ZS,VNM,2017,10.1349272840895
NE.CON.GOVT.ZS,VNM,2016,10.3983766667541
NE.CON.GOVT.ZS,VNM,2015,10.6549127142472
NE.CON.GOVT.ZS,VNM,2014,10.3174617549851
NE.CON.GOVT.ZS,VNM,2013,10.9161669772076
NE.CON.GOVT.ZS,VNM,2012,10.4451862897283
NE.CON.GOVT.ZS,VNM,2011,9.98091727618404
NE.CON.GOVT.ZS,VNM,2010,10.3833082456979
NE.CON.GOVT.ZS,VNM,2009,5.77840741696787
NE.CON.GOVT.ZS,VNM,2008,5.62508392392053
NE.CON.GOVT.ZS,VNM,2007,5.55411627975992
NE.CON.GOVT.ZS,VNM,2006,5.53277472411016
NE.CON.GOVT.ZS,VNM,2005,5.46520189802856
NE.CON.GOVT.ZS,VNM,2004,6.39096220224323
NE.CON.GOVT.ZS,VNM,2003,6.32006559696663
NE.CON.GOVT.ZS,VNM,2002,6.2322449147196
NE.CON.GOVT.ZS,VNM,2001,6.3293821876396
NE.CON.GOVT.ZS,VNM,2000,6.41826259040046
NE.CON.GOVT.ZS,VNM,1999,6.78523385890954
NE.CON.GOVT.ZS,VNM,1998,7.62374071027126
NE.CON.GOVT.ZS,VNM,1997,8.13078122459131
NE.CON.GOVT.ZS,VNM,1996,8.35257098325222
NE.CON.GOVT.ZS,VNM,1995,8.18770424479667
NE.TRD.GNFS.ZS,ARG,2025,30.364633685192
NE.TRD.GNFS.ZS,ARG,2024,27.929760849367
NE.TRD.GNFS.ZS,ARG,2023,26.6769512482215
NE.TRD.GNFS.ZS,ARG,2022,31.5801792606256
NE.TRD.GNFS.ZS,ARG,2021,33.078689567466
NE.TRD.GNFS.ZS,ARG,2020,30.203698807416
NE.TRD.GNFS.ZS,ARG,2019,32.6306150458499
NE.TRD.GNFS.ZS,ARG,2018,30.7625359549926
NE.TRD.GNFS.ZS,ARG,2017,25.2896011376779
NE.TRD.GNFS.ZS,ARG,2016,26.0938878488799
NE.TRD.GNFS.ZS,ARG,2015,22.4862260889792
NE.TRD.GNFS.ZS,ARG,2014,28.4067936452275
NE.TRD.GNFS.ZS,ARG,2013,29.3339290021037
NE.TRD.GNFS.ZS,ARG,2012,30.5265423717108
NE.TRD.GNFS.ZS,ARG,2011,35.2061549999644
NE.TRD.GNFS.ZS,ARG,2010,34.9710132635696
NE.TRD.GNFS.ZS,ARG,2009,34.0571269054879
NE.TRD.GNFS.ZS,ARG,2008,40.4026733790382
NE.TRD.GNFS.ZS,ARG,2007,40.945170618571
NE.TRD.GNFS.ZS,ARG,2006,40.4334798719151
NE.TRD.GNFS.ZS,ARG,2005,40.5512709706238
NE.TRD.GNFS.ZS,ARG,2004,40.692646108947
NE.TRD.GNFS.ZS,ARG,2003,40.6447480311085
NE.TRD.GNFS.ZS,ARG,2002,41.7527243585642
NE.TRD.GNFS.ZS,ARG,2001,21.8522554515453
NE.TRD.GNFS.ZS,ARG,2000,22.6224447777343
NE.TRD.GNFS.ZS,ARG,1999,21.3827449624898
NE.TRD.GNFS.ZS,ARG,1998,23.3500279730689
NE.TRD.GNFS.ZS,ARG,1997,23.3361788437439
NE.TRD.GNFS.ZS,ARG,1996,21.5064684057215
NE.TRD.GNFS.ZS,ARG,1995,19.7714230903755
NE.TRD.GNFS.ZS,ARG,1994,18.1343458669981
NE.TRD.GNFS.ZS,ARG,1993,16.223151447784
NE.TRD.GNFS.ZS,ARG,1992,14.730980586353
NE.TRD.GNFS.ZS,ARG,1991,13.7530541588891
NE.TRD.GNFS.ZS,ARG,1990,14.9908589999441
NE.TRD.GNFS.ZS,BRA,2025,35.2914822615074
NE.TRD.GNFS.ZS,BRA,2024,35.5845239386244
NE.TRD.GNFS.ZS,BRA,2023,33.6662298301438
NE.TRD.GNFS.ZS,BRA,2022,38.8160659763397
NE.TRD.GNFS.ZS,BRA,2021,37.6563307598082
NE.TRD.GNFS.ZS,BRA,2020,32.3020785437939
NE.TRD.GNFS.ZS,BRA,2019,28.8902578698964
NE.TRD.GNFS.ZS,BRA,2018,28.8762033763866
NE.TRD.GNFS.ZS,BRA,2017,24.3197343743057
NE.TRD.GNFS.ZS,BRA,2016,24.5336820777006
NE.TRD.GNFS.ZS,BRA,2015,26.95362593736
NE.TRD.GNFS.ZS,BRA,2014,24.6854058131291
NE.TRD.GNFS.ZS,BRA,2013,25.7859573274674
NE.TRD.GNFS.ZS,BRA,2012,25.1142736107398
NE.TRD.GNFS.ZS,BRA,2011,23.9344051758721
NE.TRD.GNFS.ZS,BRA,2010,22.772178113177
NE.TRD.GNFS.ZS,BRA,2009,22.1059756060333
NE.TRD.GNFS.ZS,BRA,2008,27.257569417356
NE.TRD.GNFS.ZS,BRA,2007,25.2926113755394
NE.TRD.GNFS.ZS,BRA,2006,26.04169989179
NE.TRD.GNFS.ZS,BRA,2005,27.0867952043315
NE.TRD.GNFS.ZS,BRA,2004,29.6782524787535
NE.TRD.GNFS.ZS,BRA,2003,28.1403847231593
NE.TRD.GNFS.ZS,BRA,2002,27.6183574022309
NE.TRD.GNFS.ZS,BRA,2001,26.936285022064
NE.TRD.GNFS.ZS,BRA,2000,22.6397613567941
NE.TRD.GNFS.ZS,BRA,1999,20.9821664782285
NE.TRD.GNFS.ZS,BRA,1998,16.4385849312059
NE.TRD.GNFS.ZS,BRA,1997,16.5762092613247
NE.TRD.GNFS.ZS,BRA,1996,15.6355914758682
NE.TRD.GNFS.ZS,BRA,1995,16.9844599991956
NE.TRD.GNFS.ZS,BRA,1994,18.6747597961023
NE.TRD.GNFS.ZS,BRA,1993,19.5993205474635
NE.TRD.GNFS.ZS,BRA,1992,19.2533747878959
NE.TRD.GNFS.ZS,BRA,1991,16.5920777626646
NE.TRD.GNFS.ZS,BRA,1990,15.1555990810218
NE.TRD.GNFS.ZS,CAN,2025,63.5105049692227
NE.TRD.GNFS.ZS,CAN,2024,65.1214987304374
NE.TRD.GNFS.ZS,CAN,2023,66.5745425015033
NE.TRD.GNFS.ZS,CAN,2022,66.9531620692051
NE.TRD.GNFS.ZS,CAN,2021,62.2468612630348
NE.TRD.GNFS.ZS,CAN,2020,61.1566883386797
NE.TRD.GNFS.ZS,CAN,2019,66.1713422730605
NE.TRD.GNFS.ZS,CAN,2018,66.59982627163
NE.TRD.GNFS.ZS,CAN,2017,65.1009087910845
NE.TRD.GNFS.ZS,CAN,2016,65.3636199818813
NE.TRD.GNFS.ZS,CAN,2015,66.1648355844224
NE.TRD.GNFS.ZS,CAN,2014,64.3785976132125
NE.TRD.GNFS.ZS,CAN,2013,62.2315329073432
NE.TRD.GNFS.ZS,CAN,2012,62.5957887432013
NE.TRD.GNFS.ZS,CAN,2011,62.4984217100546
NE.TRD.GNFS.ZS,CAN,2010,60.2079046752442
NE.TRD.GNFS.ZS,CAN,2009,58.4742801830543
NE.TRD.GNFS.ZS,CAN,2008,67.023446571123
NE.TRD.GNFS.ZS,CAN,2007,66.2834197482347
NE.TRD.GNFS.ZS,CAN,2006,68.0508003453151
NE.TRD.GNFS.ZS,CAN,2005,69.7585441602155
NE.TRD.GNFS.ZS,CAN,2004,70.1923674409029
NE.TRD.GNFS.ZS,CAN,2003,69.8399832953973
NE.TRD.GNFS.ZS,CAN,2002,75.7069052324349
NE.TRD.GNFS.ZS,CAN,2001,78.3442183943698
NE.TRD.GNFS.ZS,CAN,2000,82.7653578503214
NE.TRD.GNFS.ZS,CAN,1999,80.1147908564172
NE.TRD.GNFS.ZS,CAN,1998,78.0812683804376
NE.TRD.GNFS.ZS,CAN,1997,74.3365281134772
NE.TRD.GNFS.ZS,CAN,1996,70.2600734560392
NE.TRD.GNFS.ZS,CAN,1995,69.0617480799547
NE.TRD.GNFS.ZS,CAN,1994,64.3915441455001
NE.TRD.GNFS.ZS,CAN,1993,58.2507961453047
NE.TRD.GNFS.ZS,CAN,1992,52.7380309449972
NE.TRD.GNFS.ZS,CAN,1991,49.2234668475419
NE.TRD.GNFS.ZS,CAN,1990,49.9944644220497
NE.TRD.GNFS.ZS,CHE,2025,147.162051317959
NE.TRD.GNFS.ZS,CHE,2024,130.354516041578
NE.TRD.GNFS.ZS,CHE,2023,129.7371945484
NE.TRD.GNFS.ZS,CHE,2022,136.235871048363
NE.TRD.GNFS.ZS,CHE,2021,128.004119652561
NE.TRD.GNFS.ZS,CHE,2020,121.451100609762
NE.TRD.GNFS.ZS,CHE,2019,123.022509832864
NE.TRD.GNFS.ZS,CHE,2018,123.499829706856
NE.TRD.GNFS.ZS,CHE,2017,122.948395589146
NE.TRD.GNFS.ZS,CHE,2016,122.941735178779
NE.TRD.GNFS.ZS,CHE,2015,116.370019931647
NE.TRD.GNFS.ZS,CHE,2014,119.230530793932
NE.TRD.GNFS.ZS,CHE,2013,132.800535321539
NE.TRD.GNFS.ZS,CHE,2012,125.865940588688
NE.TRD.GNFS.ZS,CHE,2011,125.047367558638
NE.TRD.GNFS.ZS,CHE,2010,119.202460523177
NE.TRD.GNFS.ZS,CHE,2009,109.062731270231
NE.TRD.GNFS.ZS,CHE,2008,116.342641744869
NE.TRD.GNFS.ZS,CHE,2007,112.709971761703
NE.TRD.GNFS.ZS,CHE,2006,105.761916866753
NE.TRD.GNFS.ZS,CHE,2005,101.668892487876
NE.TRD.GNFS.ZS,CHE,2004,95.0327601603667
NE.TRD.GNFS.ZS,CHE,2003,89.7492121342442
NE.TRD.GNFS.ZS,CHE,2002,90.8996540981166
NE.TRD.GNFS.ZS,CHE,2001,95.2126294750525
NE.TRD.GNFS.ZS,CHE,2000,97.3533027751465
NE.TRD.GNFS.ZS,CHE,1999,89.0947747052773
NE.TRD.GNFS.ZS,CHE,1998,87.5735021497451
NE.TRD.GNFS.ZS,CHE,1997,87.7278967644152
NE.TRD.GNFS.ZS,CHE,1996,77.8113363495061
NE.TRD.GNFS.ZS,CHE,1995,75.1376882191202
NE.TRD.GNFS.ZS,CHE,1994,75.041108275243
NE.TRD.GNFS.ZS,CHE,1993,76.5352937767088
NE.TRD.GNFS.ZS,CHE,1992,77.737990004847
NE.TRD.GNFS.ZS,CHE,1991,77.0959452073654
NE.TRD.GNFS.ZS,CHE,1990,81.3269867032983
NE.TRD.GNFS.ZS,CHL,2025,64.984377042281
NE.TRD.GNFS.ZS,CHL,2024,63.9577465302563
NE.TRD.GNFS.ZS,CHL,2023,60.6766444736157
NE.TRD.GNFS.ZS,CHL,2022,75.2334197533759
NE.TRD.GNFS.ZS,CHL,2021,64.8399924791736
NE.TRD.GNFS.ZS,CHL,2020,58.1687693933374
NE.TRD.GNFS.ZS,CHL,2019,57.6069157856537
NE.TRD.GNFS.ZS,CHL,2018,58.1770513035882
NE.TRD.GNFS.ZS,CHL,2017,56.0261586393213
NE.TRD.GNFS.ZS,CHL,2016,56.0578603070995
NE.TRD.GNFS.ZS,CHL,2015,59.3491105681231
NE.TRD.GNFS.ZS,CHL,2014,65.6346274347707
NE.TRD.GNFS.ZS,CHL,2013,65.1432877063737
NE.TRD.GNFS.ZS,CHL,2012,68.1561435339271
NE.TRD.GNFS.ZS,CHL,2011,72.481642209343
NE.TRD.GNFS.ZS,CHL,2010,69.7176802332624
NE.TRD.GNFS.ZS,CHL,2009,66.6860312494996
NE.TRD.GNFS.ZS,CHL,2008,80.676626653784
NE.TRD.GNFS.ZS,CHL,2007,76.9770240591423
NE.TRD.GNFS.ZS,CHL,2006,73.7116341203328
NE.TRD.GNFS.ZS,CHL,2005,72.062533372953
NE.TRD.GNFS.ZS,CHL,2004,69.8893603825954
NE.TRD.GNFS.ZS,CHL,2003,65.6934161956491
NE.TRD.GNFS.ZS,CHL,2002,62.4838547414591
NE.TRD.GNFS.ZS,CHL,2001,62.144766332768
NE.TRD.GNFS.ZS,CHL,2000,58.7119233335812
NE.TRD.GNFS.ZS,CHL,1999,54.6956096251975
NE.TRD.GNFS.ZS,CHL,1998,53.8361806045338
NE.TRD.GNFS.ZS,CHL,1997,54.099302009374
NE.TRD.GNFS.ZS,CHL,1996,53.9207522864456
NE.TRD.GNFS.ZS,CHL,1995,54.6874835998853
NE.TRD.GNFS.ZS,CHL,1994,52.8076839539658
NE.TRD.GNFS.ZS,CHL,1993,52.9138530560271
NE.TRD.GNFS.ZS,CHL,1992,55.5417477003547
NE.TRD.GNFS.ZS,CHL,1991,57.5075471638552
NE.TRD.GNFS.ZS,CHL,1990,61.2086377787818
NE.TRD.GNFS.ZS,CHN,2025,37.9563878652312
NE.TRD.GNFS.ZS,CHN,2024,37.9560601372544
NE.TRD.GNFS.ZS,CHN,2023,36.7391496938394
NE.TRD.GNFS.ZS,CHN,2022,37.512555678171
NE.TRD.GNFS.ZS,CHN,2021,36.6428789643754
NE.TRD.GNFS.ZS,CHN,2020,34.337778473884
NE.TRD.GNFS.ZS,CHN,2019,35.4544350281407
NE.TRD.GNFS.ZS,CHN,2018,36.8943843914718
NE.TRD.GNFS.ZS,CHN,2017,36.95085261586
NE.TRD.GNFS.ZS,CHN,2016,36.177170692978
NE.TRD.GNFS.ZS,CHN,2015,38.6971848362625
NE.TRD.GNFS.ZS,CHN,2014,44.0684564812532
NE.TRD.GNFS.ZS,CHN,2013,45.9160413795571
NE.TRD.GNFS.ZS,CHN,2012,47.4802130784317
NE.TRD.GNFS.ZS,CHN,2011,49.9458272253643
NE.TRD.GNFS.ZS,CHN,2010,49.8540722338977
NE.TRD.GNFS.ZS,CHN,2009,44.4197644331119
NE.TRD.GNFS.ZS,CHN,2008,56.7111330003209
NE.TRD.GNFS.ZS,CHN,2007,61.2664640006176
NE.TRD.GNFS.ZS,CHN,2006,63.5695798621627
NE.TRD.GNFS.ZS,CHN,2005,61.3600749408237
NE.TRD.GNFS.ZS,CHN,2004,58.6403340408439
NE.TRD.GNFS.ZS,CHN,2003,51.0774801301803
NE.TRD.GNFS.ZS,CHN,2002,42.1944423387413
NE.TRD.GNFS.ZS,CHN,2001,38.0826469518334
NE.TRD.GNFS.ZS,CHN,2000,39.0109424774998
NE.TRD.GNFS.ZS,CHN,1999,33.2255380760054
NE.TRD.GNFS.ZS,CHN,1998,32.1717399357488
NE.TRD.GNFS.ZS,CHN,1997,34.3135763220021
NE.TRD.GNFS.ZS,CHN,1996,33.6287512313005
NE.TRD.GNFS.ZS,CHN,1995,34.1049521589323
NE.TRD.GNFS.ZS,CHN,1994,35.605463524878
NE.TRD.GNFS.ZS,CHN,1993,35.9086416582146
NE.TRD.GNFS.ZS,CHN,1992,30.0340940533808
NE.TRD.GNFS.ZS,CHN,1991,25.8729814947102
NE.TRD.GNFS.ZS,CHN,1990,24.2259824799678
NE.TRD.GNFS.ZS,EMU,2025,87.3240296135247
NE.TRD.GNFS.ZS,EMU,2024,88.6423241807433
NE.TRD.GNFS.ZS,EMU,2023,92.1561685782896
NE.TRD.GNFS.ZS,EMU,2022,100.761322940431
NE.TRD.GNFS.ZS,EMU,2021,88.5555185521565
NE.TRD.GNFS.ZS,EMU,2020,81.3265191323919
NE.TRD.GNFS.ZS,EMU,2019,88.1241601253515
NE.TRD.GNFS.ZS,EMU,2018,87.9677965821851
NE.TRD.GNFS.ZS,EMU,2017,86.3221003349213
NE.TRD.GNFS.ZS,EMU,2016,83.3034421746615
NE.TRD.GNFS.ZS,EMU,2015,84.3015191376678
NE.TRD.GNFS.ZS,EMU,2014,82.9707940474164
NE.TRD.GNFS.ZS,EMU,2013,82.5307901176785
NE.TRD.GNFS.ZS,EMU,2012,82.8178062931547
NE.TRD.GNFS.ZS,EMU,2011,81.1784949954466
NE.TRD.GNFS.ZS,EMU,2010,75.9885470999795
NE.TRD.GNFS.ZS,EMU,2009,68.1038379353722
NE.TRD.GNFS.ZS,EMU,2008,78.4270171560824
NE.TRD.GNFS.ZS,EMU,2007,77.5110407639923
NE.TRD.GNFS.ZS,EMU,2006,75.8025240478873
NE.TRD.GNFS.ZS,EMU,2005,71.7303843344521
NE.TRD.GNFS.ZS,EMU,2004,68.6594661106373
NE.TRD.GNFS.ZS,EMU,2003,65.8310575640424
NE.TRD.GNFS.ZS,EMU,2002,67.3009798101577
NE.TRD.GNFS.ZS,EMU,2001,69.6972047933024
NE.TRD.GNFS.ZS,EMU,2000,70.5418081502294
NE.TRD.GNFS.ZS,EMU,1999,62.9792249214165
NE.TRD.GNFS.ZS,EMU,1998,62.1856772220913
NE.TRD.GNFS.ZS,EMU,1997,60.9947996281073
NE.TRD.GNFS.ZS,EMU,1996,56.9946512578064
NE.TRD.GNFS.ZS,EMU,1995,56.1849850319022
NE.TRD.GNFS.ZS,EMU,1994,53.380984930976
NE.TRD.GNFS.ZS,EMU,1993,50.7677586599699
NE.TRD.GNFS.ZS,EMU,1992,52.6006971992484
NE.TRD.GNFS.ZS,EMU,1991,53.4687900216946
NE.TRD.GNFS.ZS,EMU,1990,53.1887552271206
NE.TRD.GNFS.ZS,GBR,2025,62.4573294634195
NE.TRD.GNFS.ZS,GBR,2024,62.839052044584
NE.TRD.GNFS.ZS,GBR,2023,64.9923841747803
NE.TRD.GNFS.ZS,GBR,2022,69.1989264413981
NE.TRD.GNFS.ZS,GBR,2021,58.53838629291
NE.TRD.GNFS.ZS,GBR,2020,59.1598893030611
NE.TRD.GNFS.ZS,GBR,2019,65.0035664177054
NE.TRD.GNFS.ZS,GBR,2018,64.9097721959201
NE.TRD.GNFS.ZS,GBR,2017,63.1899245764158
NE.TRD.GNFS.ZS,GBR,2016,59.8395315138259
NE.TRD.GNFS.ZS,GBR,2015,57.125044605439
NE.TRD.GNFS.ZS,GBR,2014,58.8210228333296
NE.TRD.GNFS.ZS,GBR,2013,61.7195395154583
NE.TRD.GNFS.ZS,GBR,2012,61.9688704472535
NE.TRD.GNFS.ZS,GBR,2011,63.3240615708901
NE.TRD.GNFS.ZS,GBR,2010,59.0511802227821
NE.TRD.GNFS.ZS,GBR,2009,54.6537301085991
NE.TRD.GNFS.ZS,GBR,2008,56.4365501052604
NE.TRD.GNFS.ZS,GBR,2007,52.7493524964733
NE.TRD.GNFS.ZS,GBR,2006,56.7047791729812
NE.TRD.GNFS.ZS,GBR,2005,52.5442740383211
NE.TRD.GNFS.ZS,GBR,2004,50.2885521756133
NE.TRD.GNFS.ZS,GBR,2003,50.0681187039704
NE.TRD.GNFS.ZS,GBR,2002,51.2361820991323
NE.TRD.GNFS.ZS,GBR,2001,52.6342367336438
NE.TRD.GNFS.ZS,GBR,2000,52.3380212335903
NE.TRD.GNFS.ZS,GBR,1999,49.4683905163429
NE.TRD.GNFS.ZS,GBR,1998,49.1409088914683
NE.TRD.GNFS.ZS,GBR,1997,50.7045618383811
NE.TRD.GNFS.ZS,GBR,1996,52.0576088895797
NE.TRD.GNFS.ZS,GBR,1995,50.8300766971451
NE.TRD.GNFS.ZS,GBR,1994,51.886107010773
NE.TRD.GNFS.ZS,GBR,1993,49.7481967801462
NE.TRD.GNFS.ZS,GBR,1992,46.3059467099097
NE.TRD.GNFS.ZS,GBR,1991,45.3156600809302
NE.TRD.GNFS.ZS,GBR,1990,48.2498264500798
NE.TRD.GNFS.ZS,IND,2025,46.2682006859907
NE.TRD.GNFS.ZS,IND,2024,45.9166907678748
NE.TRD.GNFS.ZS,IND,2023,46.3229520582338
NE.TRD.GNFS.ZS,IND,2022,50.6979382758042
NE.TRD.GNFS.ZS,IND,2021,45.4230887840446
NE.TRD.GNFS.ZS,IND,2020,37.7581053292768
NE.TRD.GNFS.ZS,IND,2019,39.9054035306442
NE.TRD.GNFS.ZS,IND,2018,43.6169693323889
NE.TRD.GNFS.ZS,IND,2017,40.7424969545225
NE.TRD.GNFS.ZS,IND,2016,40.082485713276
NE.TRD.GNFS.ZS,IND,2015,41.9229138658647
NE.TRD.GNFS.ZS,IND,2014,48.9221857470669
NE.TRD.GNFS.ZS,IND,2013,53.8441319466777
NE.TRD.GNFS.ZS,IND,2012,55.7937217287511
NE.TRD.GNFS.ZS,IND,2011,55.6238800135298
NE.TRD.GNFS.ZS,IND,2010,49.2552064974161
NE.TRD.GNFS.ZS,IND,2009,46.2728696428837
NE.TRD.GNFS.ZS,IND,2008,53.3682204392226
NE.TRD.GNFS.ZS,IND,2007,45.686268679348
NE.TRD.GNFS.ZS,IND,2006,45.7244804992652
NE.TRD.GNFS.ZS,IND,2005,42.0016696148691
NE.TRD.GNFS.ZS,IND,2004,37.503814059447
NE.TRD.GNFS.ZS,IND,2003,30.592436132908
NE.TRD.GNFS.ZS,IND,2002,29.5086629350614
NE.TRD.GNFS.ZS,IND,2001,25.9932547534365
NE.TRD.GNFS.ZS,IND,2000,26.9009229104474
NE.TRD.GNFS.ZS,IND,1999,24.8155980442929
NE.TRD.GNFS.ZS,IND,1998,23.6994700790647
NE.TRD.GNFS.ZS,IND,1997,22.6193868670479
NE.TRD.GNFS.ZS,IND,1996,21.9294878713867
NE.TRD.GNFS.ZS,IND,1995,22.8674487062499
NE.TRD.GNFS.ZS,IND,1994,20.0781443769255
NE.TRD.GNFS.ZS,IND,1993,19.6515397864684
NE.TRD.GNFS.ZS,IND,1992,18.433099041828
NE.TRD.GNFS.ZS,IND,1991,16.9877265511351
NE.TRD.GNFS.ZS,IND,1990,15.5062615101965
NE.TRD.GNFS.ZS,JPN,2024,44.8529388577573
NE.TRD.GNFS.ZS,JPN,2023,43.5950833802735
NE.TRD.GNFS.ZS,JPN,2022,44.86063102004
NE.TRD.GNFS.ZS,JPN,2021,35.4253927340539
NE.TRD.GNFS.ZS,JPN,2020,30.5192226892273
NE.TRD.GNFS.ZS,JPN,2019,34.3582972799989
NE.TRD.GNFS.ZS,JPN,2018,35.8035749582494
NE.TRD.GNFS.ZS,JPN,2017,33.6888336792782
NE.TRD.GNFS.ZS,JPN,2016,30.6562793068554
NE.TRD.GNFS.ZS,JPN,2015,34.7276305886293
NE.TRD.GNFS.ZS,JPN,2014,36.7643250218282
NE.TRD.GNFS.ZS,JPN,2013,33.5913694460807
NE.TRD.GNFS.ZS,JPN,2012,30.174299547803
NE.TRD.GNFS.ZS,JPN,2011,29.9713853558472
NE.TRD.GNFS.ZS,JPN,2010,28.2400150860666
NE.TRD.GNFS.ZS,JPN,2009,24.1730393019729
NE.TRD.GNFS.ZS,JPN,2008,33.7738026089171
NE.TRD.GNFS.ZS,JPN,2007,32.4957200262739
NE.TRD.GNFS.ZS,JPN,2006,29.714872929485
NE.TRD.GNFS.ZS,JPN,2005,25.9909279228382
NE.TRD.GNFS.ZS,JPN,2004,23.4324185456932
NE.TRD.GNFS.ZS,JPN,2003,21.0750119103347
NE.TRD.GNFS.ZS,JPN,2002,20.1432481553025
NE.TRD.GNFS.ZS,JPN,2001,19.2772303804527
NE.TRD.GNFS.ZS,JPN,2000,19.2751936529389
NE.TRD.GNFS.ZS,JPN,1999,17.9207503513808
NE.TRD.GNFS.ZS,JPN,1998,18.7651112452697
NE.TRD.GNFS.ZS,JPN,1997,19.4062642232127
NE.TRD.GNFS.ZS,JPN,1996,17.8974380473791
NE.TRD.GNFS.ZS,JPN,1995,16.1166693561401
NE.TRD.GNFS.ZS,JPN,1994,15.4842353027775
NE.TRD.GNFS.ZS,JPN,1993,15.399061805981
NE.TRD.GNFS.ZS,JPN,1992,16.6670890619573
NE.TRD.GNFS.ZS,JPN,1991,17.3931812597285
NE.TRD.GNFS.ZS,JPN,1990,18.9369349833675
NE.TRD.GNFS.ZS,MEX,2025,79.9239525815655
NE.TRD.GNFS.ZS,MEX,2024,75.4259015415068
NE.TRD.GNFS.ZS,MEX,2023,73.7390758255664
NE.TRD.GNFS.ZS,MEX,2022,88.7984855897261
NE.TRD.GNFS.ZS,MEX,2021,83.0692976264524
NE.TRD.GNFS.ZS,MEX,2020,76.8545557151738
NE.TRD.GNFS.ZS,MEX,2019,77.4619722509459
NE.TRD.GNFS.ZS,MEX,2018,80.212661650262
NE.TRD.GNFS.ZS,MEX,2017,76.95212604414
NE.TRD.GNFS.ZS,MEX,2016,75.6903034088551
NE.TRD.GNFS.ZS,MEX,2015,70.4129746799259
NE.TRD.GNFS.ZS,MEX,2014,64.0984090315875
NE.TRD.GNFS.ZS,MEX,2013,62.6916747661852
NE.TRD.GNFS.ZS,MEX,2012,64.2579318938989
NE.TRD.GNFS.ZS,MEX,2011,62.1623872764498
NE.TRD.GNFS.ZS,MEX,2010,59.2733845336286
NE.TRD.GNFS.ZS,MEX,2009,54.5917421356323
NE.TRD.GNFS.ZS,MEX,2008,56.3652818731773
NE.TRD.GNFS.ZS,MEX,2007,55.2585243990368
NE.TRD.GNFS.ZS,MEX,2006,54.4821160886169
NE.TRD.GNFS.ZS,MEX,2005,52.5626446570451
NE.TRD.GNFS.ZS,MEX,2004,52.0406200335632
NE.TRD.GNFS.ZS,MEX,2003,48.7004168690455
NE.TRD.GNFS.ZS,MEX,2002,45.209829259652
NE.TRD.GNFS.ZS,MEX,2001,44.7401090123173
NE.TRD.GNFS.ZS,MEX,2000,49.9104091872497
NE.TRD.GNFS.ZS,MEX,1999,48.0122495761105
NE.TRD.GNFS.ZS,MEX,1998,48.0318841400179
NE.TRD.GNFS.ZS,MEX,1997,46.4918755715735
NE.TRD.GNFS.ZS,MEX,1996,47.7678235339067
NE.TRD.GNFS.ZS,MEX,1995,43.6658317263397
NE.TRD.GNFS.ZS,MEX,1994,29.1584721341582
NE.TRD.GNFS.ZS,MEX,1993,26.1631235736702
NE.TRD.GNFS.ZS,MEX,1992,35.553495904112
NE.TRD.GNFS.ZS,MEX,1991,35.7865351574196
NE.TRD.GNFS.ZS,MEX,1990,38.5196964133297
NE.TRD.GNFS.ZS,URY,2025,49.7171497188849
NE.TRD.GNFS.ZS,URY,2024,51.4582237554765
NE.TRD.GNFS.ZS,URY,2023,52.3273108387018
